Entity,Code,Year,Energy consumption per capita (kWh)
Kyrgyzstan,KGZ,2009,11790.772117225868
Kyrgyzstan,KGZ,2010,11208.38834769458
Kyrgyzstan,KGZ,2011,12734.587661090976
Kyrgyzstan,KGZ,2012,14032.10362114906
Kyrgyzstan,KGZ,2013,12732.879211167336
Kyrgyzstan,KGZ,2014,12664.826436561167
Kyrgyzstan,KGZ,2015,11384.758917972813
Kyrgyzstan,KGZ,2016,11239.676329568656
Laos,LAO,1980,1347.1437406476368
Laos,LAO,1981,1113.0236010984052
Laos,LAO,1982,1128.8046334666276
Laos,LAO,1983,1002.7368071805158
Laos,LAO,1984,913.085346160067
Laos,LAO,1985,824.3228614506507
Laos,LAO,1986,846.1917373958884
Laos,LAO,1987,610.0166409011778
Laos,LAO,1988,561.8922769858245
Laos,LAO,1989,694.0065772336312
Laos,LAO,1990,779.2878128393613
Laos,LAO,1991,839.7267514775061
Laos,LAO,1992,806.4308523600001
Laos,LAO,1993,790.3569622987012
Laos,LAO,1994,771.8891998564189
Laos,LAO,1995,900.9482489579034
Laos,LAO,1996,1020.9842823954757
Laos,LAO,1997,1026.7197958752477
Laos,LAO,1998,1370.9362601302237
Laos,LAO,1999,1581.122777486151
Laos,LAO,2000,2662.7864550075133
Laos,LAO,2001,2690.2567657837344
Laos,LAO,2002,2655.3374253522666
Laos,LAO,2003,2501.9794336273985
Laos,LAO,2004,2583.0755116478276
Laos,LAO,2005,2869.925463598749
Laos,LAO,2006,3083.0455993157716
Laos,LAO,2007,2884.6476173170736
Laos,LAO,2008,3134.7033030395237
Laos,LAO,2009,3089.123951031062
Laos,LAO,2010,5442.512854371899
Laos,LAO,2011,7435.807841556396
Laos,LAO,2012,7535.462408636153
Laos,LAO,2013,8880.36708508485
Laos,LAO,2014,9056.765238870481
Laos,LAO,2015,10811.477570437622
Laos,LAO,2016,12008.862800835524
Latvia,LVA,1985,40974.39639824332
Latvia,LVA,1986,37752.06784361492
Latvia,LVA,1987,34054.06427321736
Latvia,LVA,1988,31894.005494219626
Latvia,LVA,1989,31678.17995546997
Latvia,LVA,1990,32154.877763421176
Latvia,LVA,1991,29857.565620859954
Latvia,LVA,1992,21596.540496048092
Latvia,LVA,1993,18830.887973030585
Latvia,LVA,1994,18486.95377452673
Latvia,LVA,1995,17560.568053405103
Latvia,LVA,1996,16592.065624500203
Latvia,LVA,1997,16813.190172922135
Latvia,LVA,1998,18382.647024767586
Latvia,LVA,1999,15822.20246487625
Latvia,LVA,2000,15624.210509239094
Latvia,LVA,2001,17025.763703026707
Latvia,LVA,2002,17396.98896163395
Latvia,LVA,2003,17392.71243010755
Latvia,LVA,2004,19742.49153870294
Latvia,LVA,2005,20586.70065130906
Latvia,LVA,2006,19801.052170417082
Latvia,LVA,2007,20670.43800534941
Latvia,LVA,2008,21041.49311139383
Latvia,LVA,2009,20148.779522274126
Latvia,LVA,2010,23146.6269803983
Latvia,LVA,2011,20912.49351550621
Latvia,LVA,2012,21811.923227946834
Latvia,LVA,2013,21245.46008247237
Latvia,LVA,2014,19778.424751200397
Latvia,LVA,2015,20468.210819
Latvia,LVA,2016,22037.449100169204
Latvia,LVA,2017,24388.015694689904
Latvia,LVA,2018,22427.29995542635
Latvia,LVA,2019,23136.924644815943
Lebanon,LBN,1980,11691.502979760528
Lebanon,LBN,1981,10877.403241942946
Lebanon,LBN,1982,10497.673344013814
Lebanon,LBN,1983,10784.125172234937
Lebanon,LBN,1984,10301.015784723277
Lebanon,LBN,1985,11795.141044532429
Lebanon,LBN,1986,11068.937157309283
Lebanon,LBN,1987,11619.98076371814
Lebanon,LBN,1988,10397.446232737431
Lebanon,LBN,1989,8107.258025201762
Lebanon,LBN,1990,7296.291951905103
Lebanon,LBN,1991,11702.179592984257
Lebanon,LBN,1992,11381.675982899871
Lebanon,LBN,1993,13546.927705662356
Lebanon,LBN,1994,14550.659797828388
Lebanon,LBN,1995,15020.552874121317
Lebanon,LBN,1996,15461.024934034895
Lebanon,LBN,1997,17533.515300492072
Lebanon,LBN,1998,17406.51864718463
Lebanon,LBN,1999,17556.368879999998
Lebanon,LBN,2000,15404.062751449388
Lebanon,LBN,2001,15883.610381054874
Lebanon,LBN,2002,15320.85927920612
Lebanon,LBN,2003,14844.847849384687
Lebanon,LBN,2004,14270.630218303788
Lebanon,LBN,2005,13214.804356558843
Lebanon,LBN,2006,11994.474409787817
Lebanon,LBN,2007,10570.89991443885
Lebanon,LBN,2008,13803.02097406296
Lebanon,LBN,2009,16805.37301111365
Lebanon,LBN,2010,15749.90615602665
Lebanon,LBN,2011,15227.099061457133
Lebanon,LBN,2012,16130.68739989166
Lebanon,LBN,2013,15083.515204075764
Lebanon,LBN,2014,14733.087793413195
Lebanon,LBN,2015,14396.710207163631
Lebanon,LBN,2016,14187.91982168454
Lesotho,LSO,1980,437.8074183656716
Lesotho,LSO,1981,425.7343545791001
Lesotho,LSO,1982,414.6020781696113
Lesotho,LSO,1983,403.7590781899518
Lesotho,LSO,1984,393.73284604697983
Lesotho,LSO,1985,384.4442599017038
Lesotho,LSO,1986,440.84264770166453
Lesotho,LSO,1987,431.45126297619055
Lesotho,LSO,1988,284.1222476824034
Lesotho,LSO,1989,413.0751144031194
Lesotho,LSO,1990,404.10576039319255
Lesotho,LSO,1991,395.0638070625359
Lesotho,LSO,1992,387.43870691919193
Lesotho,LSO,1993,373.9781609220637
Lesotho,LSO,1994,408.30567128962923
Lesotho,LSO,1995,400.13525764612956
Lesotho,LSO,1996,393.9703391416753
Lesotho,LSO,1997,386.10612513719514
Lesotho,LSO,1998,364.768680975976
Lesotho,LSO,1999,636.6092386237624
Lesotho,LSO,2000,1196.8602787702905
Lesotho,LSO,2001,1197.2013223526521
Lesotho,LSO,2002,1257.7711398226602
Lesotho,LSO,2003,1280.3683059811694
Lesotho,LSO,2004,1288.5268512412763
Lesotho,LSO,2005,1538.1921321142286
Lesotho,LSO,2006,1624.8289948241206
Lesotho,LSO,2007,2128.8581550578765
Lesotho,LSO,2008,1781.1819096628083
Lesotho,LSO,2009,2006.997048140704
Lesotho,LSO,2010,2106.5420747995995
Lesotho,LSO,2011,1858.336169411178
Lesotho,LSO,2012,1935.0307981141443
Lesotho,LSO,2013,1965.5833767373088
Lesotho,LSO,2014,2013.4959227606462
Lesotho,LSO,2015,2184.4818220495386
Lesotho,LSO,2016,2106.940234506024
Liberia,LBR,1980,4942.78565570966
Liberia,LBR,1981,4441.765465732153
Liberia,LBR,1982,4305.554520563098
Liberia,LBR,1983,4152.110265546913
Liberia,LBR,1984,3496.0961447206446
Liberia,LBR,1985,3488.6356926887233
Liberia,LBR,1986,2810.5515762835958
Liberia,LBR,1987,2201.978403836508
Liberia,LBR,1988,2776.121977492971
Liberia,LBR,1989,2342.669539653372
Liberia,LBR,1990,1158.13388699422
Liberia,LBR,1991,663.8744348529412
Liberia,LBR,1992,709.3601735264735
Liberia,LBR,1993,792.7283896307537
Liberia,LBR,1994,789.1359649043304
Liberia,LBR,1995,766.3687170171149
Liberia,LBR,1996,753.6452139814816
Liberia,LBR,1997,697.9646500000001
Liberia,LBR,1998,667.3449713547876
Liberia,LBR,1999,622.1140275555557
Liberia,LBR,2000,664.5145153089888
Liberia,LBR,2001,683.3081696005416
Liberia,LBR,2002,658.2328561322314
Liberia,LBR,2003,708.6876756581087
Liberia,LBR,2004,754.3010692283165
Liberia,LBR,2005,860.4467426351772
Liberia,LBR,2006,851.9656939321118
Liberia,LBR,2007,764.6400824667824
Liberia,LBR,2008,650.0287757483372
Liberia,LBR,2009,570.2695527703784
Liberia,LBR,2010,866.2599671549732
Liberia,LBR,2011,934.2808357480708
Liberia,LBR,2012,1006.421733268859
Liberia,LBR,2013,866.7754403248587
Liberia,LBR,2014,1112.0846869036698
Liberia,LBR,2015,1088.3649171064403
Liberia,LBR,2016,1038.0366261390886
Libya,LBY,1980,36218.49464709537
Libya,LBY,1981,31293.017464755078
Libya,LBY,1982,29850.30526091954
Libya,LBY,1983,30855.66013112034
Libya,LBY,1984,30040.317003202563
Libya,LBY,1985,31856.092046979862
Libya,LBY,1986,32406.176387734675
Libya,LBY,1987,32389.24014963504
Libya,LBY,1988,32298.56206113744
Libya,LBY,1989,32577.19866643567
Libya,LBY,1990,33586.29980392157
Libya,LBY,1991,34237.27469608274
Libya,LBY,1992,31214.66594538809
Libya,LBY,1993,31630.18853333334
Libya,LBY,1994,32028.311420391354
Libya,LBY,1995,32807.34171145686
Libya,LBY,1996,34074.19591401907
Libya,LBY,1997,35305.975195584215
Libya,LBY,1998,33460.74326784684
Libya,LBY,1999,29753.75356046247
Libya,LBY,2000,39775.50252967526
Libya,LBY,2001,39469.53033547677
Libya,LBY,2002,40040.053540951
Libya,LBY,2003,38817.275132716604
Libya,LBY,2004,39147.23645341506
Libya,LBY,2005,39855.85437178824
Libya,LBY,2006,36001.013287582806
Libya,LBY,2007,35245.9301646862
Libya,LBY,2008,36088.42476118172
Libya,LBY,2009,40791.806365503755
Libya,LBY,2010,43050.01615708294
Libya,LBY,2011,27827.050771506325
Libya,LBY,2012,34637.354790279984
Libya,LBY,2013,36339.12405708861
Libya,LBY,2014,35739.32299603899
Libya,LBY,2015,30933.97388342163
Libya,LBY,2016,32575.980870579184
Lithuania,LTU,1985,50549.27198845256
Lithuania,LTU,1986,46207.547168196994
Lithuania,LTU,1987,47988.59681072237
Lithuania,LTU,1988,49886.68971795844
Lithuania,LTU,1989,53627.20674762966
Lithuania,LTU,1990,54327.93908521212
Lithuania,LTU,1991,57439.229373340546
Lithuania,LTU,1992,35196.00422029013
Lithuania,LTU,1993,27630.895617819668
Lithuania,LTU,1994,24034.198226155662
Lithuania,LTU,1995,26969.94904890709
Lithuania,LTU,1996,29521.67440656715
Lithuania,LTU,1997,27422.6889927581
Lithuania,LTU,1998,29612.70926601969
Lithuania,LTU,1999,24826.43141932956
Lithuania,LTU,2000,22121.84522458938
Lithuania,LTU,2001,26053.740458532524
Lithuania,LTU,2002,28006.10706863164
Lithuania,LTU,2003,29626.41494956708
Lithuania,LTU,2004,30174.544252008873
Lithuania,LTU,2005,27751.436176410287
Lithuania,LTU,2006,26928.52996948956
Lithuania,LTU,2007,29851.861357178277
Lithuania,LTU,2008,30010.036025162157
Lithuania,LTU,2009,27934.129195687405
Lithuania,LTU,2010,20972.395227895646
Lithuania,LTU,2011,22055.47003561142
Lithuania,LTU,2012,22411.060370652
Lithuania,LTU,2013,20916.116212219345
Lithuania,LTU,2014,20430.442968373616
Lithuania,LTU,2015,21618.31197403547
Lithuania,LTU,2016,22310.547644656057
Lithuania,LTU,2017,23917.938095475572
Lithuania,LTU,2018,24403.549908797577
Lithuania,LTU,2019,24641.049000263047
Luxembourg,LUX,1965,126632.13160865453
Luxembourg,LUX,1966,120612.3915032229
Luxembourg,LUX,1967,118071.08913410778
Luxembourg,LUX,1968,126942.8553571131
Luxembourg,LUX,1969,135816.52301868048
Luxembourg,LUX,1970,140193.58764497648
Luxembourg,LUX,1971,134022.92154573684
Luxembourg,LUX,1972,136998.40186916522
Luxembourg,LUX,1973,143984.90924913794
Luxembourg,LUX,1974,144958.79909451853
Luxembourg,LUX,1975,119391.3949480678
Luxembourg,LUX,1976,118587.08599937815
Luxembourg,LUX,1977,110035.03154389415
Luxembourg,LUX,1978,113844.8248400222
Luxembourg,LUX,1979,116372.27935425346
Luxembourg,LUX,1980,106976.83237626923
Luxembourg,LUX,1981,91229.28226799454
Luxembourg,LUX,1982,85474.65209351783
Luxembourg,LUX,1983,79899.69329565481
Luxembourg,LUX,1984,85849.13592272678
Luxembourg,LUX,1985,87924.25895576023
Luxembourg,LUX,1986,85478.78112009757
Luxembourg,LUX,1987,80335.27466050134
Luxembourg,LUX,1988,81673.54721638502
Luxembourg,LUX,1989,92848.10484867725
Luxembourg,LUX,1990,97208.26493932462
Luxembourg,LUX,1991,103388.40237098966
Luxembourg,LUX,1992,102366.84802015347
Luxembourg,LUX,1993,102143.02671855417
Luxembourg,LUX,1994,96986.71039748758
Luxembourg,LUX,1995,83114.66003742648
Luxembourg,LUX,1996,84256.41201055073
Luxembourg,LUX,1997,81276.63314294763
Luxembourg,LUX,1998,77366.46577940375
Luxembourg,LUX,1999,80819.9757154803
Luxembourg,LUX,2000,85248.60540576147
Luxembourg,LUX,2001,90523.37418631821
Luxembourg,LUX,2002,98081.16642783332
Luxembourg,LUX,2003,102168.13356143626
Luxembourg,LUX,2004,114452.43976738496
Luxembourg,LUX,2005,114632.21567464632
Luxembourg,LUX,2006,110654.87631591417
Luxembourg,LUX,2007,105385.99249586106
Luxembourg,LUX,2008,102446.7703880495
Luxembourg,LUX,2009,95607.46135065192
Luxembourg,LUX,2010,98496.25880569291
Luxembourg,LUX,2011,93918.88481177649
Luxembourg,LUX,2012,90121.06288984559
Luxembourg,LUX,2013,83946.77781830572
Luxembourg,LUX,2014,79552.01809601803
Luxembourg,LUX,2015,75678.34537507937
Luxembourg,LUX,2016,73131.14994605527
Luxembourg,LUX,2017,74567.40246543582
Luxembourg,LUX,2018,76501.10516698676
Luxembourg,LUX,2019,76658.11823481495
Macedonia,MKD,1990,14815.43060651002
Macedonia,MKD,1991,14699.1858129714
Macedonia,MKD,1992,15125.691392203118
Macedonia,MKD,1993,15214.690991187503
Macedonia,MKD,1994,14287.227064933402
Macedonia,MKD,1995,14376.00102284014
Macedonia,MKD,1996,16655.613290962294
Macedonia,MKD,1997,14926.177079821
Macedonia,MKD,1998,16764.378747255465
Macedonia,MKD,1999,15936.296922281621
Macedonia,MKD,2000,15055.559409985257
Macedonia,MKD,2001,14152.291601369556
Macedonia,MKD,2002,13776.283593004395
Macedonia,MKD,2003,15457.442549415491
Macedonia,MKD,2004,15225.21865669519
Macedonia,MKD,2005,15673.76051634466
Macedonia,MKD,2006,15901.510135966068
Macedonia,MKD,2007,15819.64367534431
Macedonia,MKD,2008,15282.089444389938
Macedonia,MKD,2009,15004.93453763654
Macedonia,MKD,2010,16166.964084373732
Macedonia,MKD,2011,16200.692389972974
Macedonia,MKD,2012,15041.89902054484
Macedonia,MKD,2013,14383.441179190753
Macedonia,MKD,2014,13355.29260594514
Macedonia,MKD,2015,14017.298771950936
Macedonia,MKD,2016,14529.674713057186
Macedonia,MKD,2017,14022.743633598464
Macedonia,MKD,2018,13942.511287354779
Macedonia,MKD,2019,14919.495853013923
Madagascar,MDG,1980,627.8358625582196
Madagascar,MDG,1981,548.1151509441535
Madagascar,MDG,1982,491.86782426250807
Madagascar,MDG,1983,575.4712461311027
Madagascar,MDG,1984,558.393663203149
Madagascar,MDG,1985,599.8371017847561
Madagascar,MDG,1986,417.8232693991499
Madagascar,MDG,1987,564.43333980278
Madagascar,MDG,1988,598.7805096210736
Madagascar,MDG,1989,434.6558375925105
Madagascar,MDG,1990,417.10766891973446
Madagascar,MDG,1991,419.91287640542583
Madagascar,MDG,1992,441.7690623526543
Madagascar,MDG,1993,435.3214693072979
Madagascar,MDG,1994,457.1709931529809
Madagascar,MDG,1995,466.1674925795919
Madagascar,MDG,1996,463.5180374955046
Madagascar,MDG,1997,459.15347156816296
Madagascar,MDG,1998,454.50679418326706
Madagascar,MDG,1999,441.5747146594255
Madagascar,MDG,2000,606.2872940572082
Madagascar,MDG,2001,571.2718938318676
Madagascar,MDG,2002,429.5582434595884
Madagascar,MDG,2003,533.4006717113259
Madagascar,MDG,2004,562.9137797112846
Madagascar,MDG,2005,531.1529993592192
Madagascar,MDG,2006,509.37817999682204
Madagascar,MDG,2007,528.0714945461563
Madagascar,MDG,2008,544.1328827020404
Madagascar,MDG,2009,467.41012688754927
Madagascar,MDG,2010,480.8560369132942
Madagascar,MDG,2011,530.5164344545622
Madagascar,MDG,2012,605.2277500962099
Madagascar,MDG,2013,632.2803555332956
Madagascar,MDG,2014,651.8199987961001
Madagascar,MDG,2015,684.9978482256334
Madagascar,MDG,2016,693.3162691973969
Malawi,MWI,1980,534.7808590448001
Malawi,MWI,1981,543.6796825639426
Malawi,MWI,1982,517.1906042780994
Malawi,MWI,1983,474.0526669367764
Malawi,MWI,1984,465.12382308255553
Malawi,MWI,1985,497.9791389983491
Malawi,MWI,1986,458.9595492342813
Malawi,MWI,1987,451.14997142857146
Malawi,MWI,1988,428.06187131295593
Malawi,MWI,1989,456.8366755586162
Malawi,MWI,1990,492.4600064196086
Malawi,MWI,1991,552.204615134375
Malawi,MWI,1992,558.4125084647944
Malawi,MWI,1993,543.7795813882597
Malawi,MWI,1994,574.5837931756619
Malawi,MWI,1995,592.4338020195042
Malawi,MWI,1996,589.5536769520103
Malawi,MWI,1997,581.8615598753045
Malawi,MWI,1998,596.1979393328279
Malawi,MWI,1999,571.3949990187949
Malawi,MWI,2000,589.5748887335187
Malawi,MWI,2001,558.3730603437718
Malawi,MWI,2002,541.4347443187638
Malawi,MWI,2003,562.4853357283333
Malawi,MWI,2004,588.2347834417168
Malawi,MWI,2005,553.6592307563758
Malawi,MWI,2006,558.083239719439
Malawi,MWI,2007,540.9751603979913
Malawi,MWI,2008,603.0952520811481
Malawi,MWI,2009,548.2427365890431
Malawi,MWI,2010,640.7765278720772
Malawi,MWI,2011,616.4328410272691
Malawi,MWI,2012,547.15349325669
Malawi,MWI,2013,506.5452550331462
Malawi,MWI,2014,513.3301724290977
Malawi,MWI,2015,399.4613072762019
Malawi,MWI,2016,474.7667616158094
Malaysia,MYS,1965,3035.9317174317207
Malaysia,MYS,1966,3447.402911137691
Malaysia,MYS,1967,3396.1737468658175
Malaysia,MYS,1968,3377.075326331715
Malaysia,MYS,1969,3453.1209622185993
Malaysia,MYS,1970,3748.450513053129
Malaysia,MYS,1971,4033.1310012666786
Malaysia,MYS,1972,4456.609078648357
Malaysia,MYS,1973,4680.228041408609
Malaysia,MYS,1974,4638.311889307894
Malaysia,MYS,1975,4701.7786431096865
Malaysia,MYS,1976,5094.8044474285025
Malaysia,MYS,1977,5518.981632625958
Malaysia,MYS,1978,7379.940391319211
Malaysia,MYS,1979,8796.895658115156
Malaysia,MYS,1980,9233.680644737644
Malaysia,MYS,1981,9245.195771699024
Malaysia,MYS,1982,9733.668998240482
Malaysia,MYS,1983,10920.810841297118
Malaysia,MYS,1984,11453.07117242562
Malaysia,MYS,1985,11152.546068285532
Malaysia,MYS,1986,12156.760258656195
Malaysia,MYS,1987,12174.991178874712
Malaysia,MYS,1988,12543.175350006344
Malaysia,MYS,1989,13601.605587825547
Malaysia,MYS,1990,14274.570395428287
Malaysia,MYS,1991,16827.926364298164
Malaysia,MYS,1992,17729.013361691632
Malaysia,MYS,1993,18032.362927575265
Malaysia,MYS,1994,19198.32492973141
Malaysia,MYS,1995,19513.145789687624
Malaysia,MYS,1996,21234.4805426189
Malaysia,MYS,1997,24082.781830169923
Malaysia,MYS,1998,21830.96238650337
Malaysia,MYS,1999,24120.762975161644
Malaysia,MYS,2000,26290.50764051591
Malaysia,MYS,2001,25898.32711659058
Malaysia,MYS,2002,27126.79657382204
Malaysia,MYS,2003,28915.23370074748
Malaysia,MYS,2004,30221.655260275424
Malaysia,MYS,2005,31614.638158712463
Malaysia,MYS,2006,32209.85308172254
Malaysia,MYS,2007,33691.54681973286
Malaysia,MYS,2008,34228.9691534411
Malaysia,MYS,2009,32565.27919203786
Malaysia,MYS,2010,32996.697918812606
Malaysia,MYS,2011,33634.66253221646
Malaysia,MYS,2012,35625.24457397682
Malaysia,MYS,2013,36770.269103094375
Malaysia,MYS,2014,36643.052039238966
Malaysia,MYS,2015,36669.69756421876
Malaysia,MYS,2016,38095.50946539339
Malaysia,MYS,2017,38156.88876549802
Malaysia,MYS,2018,37070.93622302259
Malaysia,MYS,2019,37053.56900120395
Maldives,MDV,1980,395.43987405063297
Maldives,MDV,1981,370.2409790853659
Maldives,MDV,1982,357.17365041176475
Maldives,MDV,1983,348.3305264772727
Maldives,MDV,1984,1323.9966956284154
Maldives,MDV,1985,1395.6378893157894
Maldives,MDV,1986,1461.0741111734694
Maldives,MDV,1987,1410.692245270936
Maldives,MDV,1988,1664.7064038571432
Maldives,MDV,1989,1607.0806703225808
Maldives,MDV,1990,1893.723799865471
Maldives,MDV,1991,1836.0887276956523
Maldives,MDV,1992,1793.7176672033902
Maldives,MDV,1993,2032.7088210699592
Maldives,MDV,1994,3981.351846385543
Maldives,MDV,1995,5363.5774291338585
Maldives,MDV,1996,5504.04208918919
Maldives,MDV,1997,4665.077142045455
Maldives,MDV,1998,5060.865668656717
Maldives,MDV,1999,4950.05355510949
Maldives,MDV,2000,10266.634274910395
Maldives,MDV,2001,8397.86196923077
Maldives,MDV,2002,9767.833672789116
Maldives,MDV,2003,8239.749063366336
Maldives,MDV,2004,10500.977549839226
Maldives,MDV,2005,9239.76485690625
Maldives,MDV,2006,11458.520451376147
Maldives,MDV,2007,11588.749605074629
Maldives,MDV,2008,12305.12895947522
Maldives,MDV,2009,12702.928779886688
Maldives,MDV,2010,12384.416714781422
Maldives,MDV,2011,12891.133450315789
Maldives,MDV,2012,15706.097047355162
Maldives,MDV,2013,15805.749822596155
Maldives,MDV,2014,20249.263297241378
Maldives,MDV,2015,14535.10600923077
Maldives,MDV,2016,14105.764347689077
Mali,MLI,1980,281.68246299717913
Mali,MLI,1981,356.7288868071873
Mali,MLI,1982,278.79087997157944
Mali,MLI,1983,279.46418171901917
Mali,MLI,1984,278.1008205549058
Mali,MLI,1985,310.68907814989785
Mali,MLI,1986,244.30713996353575
Mali,MLI,1987,274.3091456251551
Mali,MLI,1988,172.12466176578562
Mali,MLI,1989,290.0109882813065
Mali,MLI,1990,289.5964319988166
Mali,MLI,1991,283.7202615829088
Mali,MLI,1992,298.6451207740113
Mali,MLI,1993,293.389068030153
Mali,MLI,1994,286.2068286438136
Mali,MLI,1995,279.60694710515344
Mali,MLI,1996,282.4514015602765
Mali,MLI,1997,279.51444987319195
Mali,MLI,1998,278.5669155438664
Mali,MLI,1999,271.18614469134644
Mali,MLI,2000,399.7233730595651
Mali,MLI,2001,391.9599150771824
Mali,MLI,2002,386.154618167341
Mali,MLI,2003,376.04594666193776
Mali,MLI,2004,378.8516710736519
Mali,MLI,2005,419.36437306668756
Mali,MLI,2006,468.94691592819817
Mali,MLI,2007,522.8958157424365
Mali,MLI,2008,605.5089871616835
Mali,MLI,2009,811.9465317399356
Mali,MLI,2010,797.0539756934016
Mali,MLI,2011,843.7659801553336
Mali,MLI,2012,870.4689971281057
Mali,MLI,2013,874.9849928109423
Mali,MLI,2014,866.9562539352781
Mali,MLI,2015,900.0677129044097
Mali,MLI,2016,937.7675664814918
Malta,MLT,1980,16837.72953625378
Malta,MLT,1981,18442.9654251497
Malta,MLT,1982,18831.485531038576
Malta,MLT,1983,13265.288177147062
Malta,MLT,1984,19230.726044344025
Malta,MLT,1985,15327.702702890174
Malta,MLT,1986,17347.672528853866
Malta,MLT,1987,19522.761438810197
Malta,MLT,1988,21436.681268539327
Malta,MLT,1989,23665.857844011145
Malta,MLT,1990,24688.785980110497
Malta,MLT,1991,24915.55312273973
Malta,MLT,1992,24779.19276847826
Malta,MLT,1993,28113.234736388145
Malta,MLT,1994,27867.18376390374
Malta,MLT,1995,26537.792474960213
Malta,MLT,1996,26880.185175789473
Malta,MLT,1997,28385.180178906252
Malta,MLT,1998,29487.3342873385
Malta,MLT,1999,32363.99671867007
Malta,MLT,2000,47029.53863705584
Malta,MLT,2001,51548.353848484854
Malta,MLT,2002,49917.93914035087
Malta,MLT,2003,57724.37680299252
Malta,MLT,2004,60295.261719602975
Malta,MLT,2005,51185.81816296297
Malta,MLT,2006,52181.589987684725
Malta,MLT,2007,56565.36974264707
Malta,MLT,2008,58440.27228850856
Malta,MLT,2009,61822.5245050971
Malta,MLT,2010,73471.25808847827
Malta,MLT,2011,69208.37996322967
Malta,MLT,2012,65399.684406350716
Malta,MLT,2013,61519.37805157277
Malta,MLT,2014,62420.99927969767
Malta,MLT,2015,64895.95092435484
Malta,MLT,2016,74465.28642038991
Martinique,MTQ,1980,8123.011789538462
Martinique,MTQ,1981,8073.329760244649
Martinique,MTQ,1982,8024.251767781155
Martinique,MTQ,1983,7927.86435915916
Martinique,MTQ,1984,6984.070790773811
Martinique,MTQ,1985,8627.381308529413
Martinique,MTQ,1986,8845.067352906977
Martinique,MTQ,1987,9990.039997988508
Martinique,MTQ,1988,12044.871505397728
Martinique,MTQ,1989,16497.15172394366
Martinique,MTQ,1990,17872.033783519553
Martinique,MTQ,1991,14810.493470637119
Martinique,MTQ,1992,16213.122526446283
Martinique,MTQ,1993,22029.083995054945
Martinique,MTQ,1994,21641.335328961748
Martinique,MTQ,1995,21770.221583739836
Martinique,MTQ,1996,21653.817903494626
Martinique,MTQ,1997,21695.94563617021
Martinique,MTQ,1998,21303.446231315793
Martinique,MTQ,1999,21081.53533307292
Martinique,MTQ,2000,24333.382585788117
Martinique,MTQ,2001,24233.514199230776
Martinique,MTQ,2002,24965.526183206104
Martinique,MTQ,2003,24483.993608607594
Martinique,MTQ,2004,24505.360077020203
Martinique,MTQ,2005,23984.886475062976
Martinique,MTQ,2006,23820.11307286432
Martinique,MTQ,2007,24740.73948969849
Martinique,MTQ,2008,24863.328163819097
Martinique,MTQ,2009,24886.125934508815
Martinique,MTQ,2010,24993.96675316456
Martinique,MTQ,2011,26252.615579081637
Martinique,MTQ,2012,26930.052123195877
Martinique,MTQ,2013,27354.18623194805
Martinique,MTQ,2014,28595.318971128614
Martinique,MTQ,2015,28599.560984920638
Martinique,MTQ,2016,28376.16502254642
Mauritania,MRT,1980,1789.726609662557
Mauritania,MRT,1981,1747.953611361917
Mauritania,MRT,1982,1715.3437252325584
Mauritania,MRT,1983,1493.6966368787164
Mauritania,MRT,1984,2293.7498957827847
Mauritania,MRT,1985,2057.7890706741578
Mauritania,MRT,1986,1180.4671923278686
Mauritania,MRT,1987,1593.513172388298
Mauritania,MRT,1988,2003.7731519119172
Mauritania,MRT,1989,2239.9360812260343
Mauritania,MRT,1990,1961.9325874090462
Mauritania,MRT,1991,2000.9118290181991
Mauritania,MRT,1992,6310.158912561829
Mauritania,MRT,1993,6300.294223033197
Mauritania,MRT,1994,6126.307958178191
Mauritania,MRT,1995,6048.817008634399
Mauritania,MRT,1996,5965.492449949432
Mauritania,MRT,1997,5822.112571618735
Mauritania,MRT,1998,5699.162884250802
Mauritania,MRT,1999,5551.645422818111
Mauritania,MRT,2000,1917.9225005551334
Mauritania,MRT,2001,1947.9996180199853
Mauritania,MRT,2002,2034.3918290820736
Mauritania,MRT,2003,2046.3298159222961
Mauritania,MRT,2004,2144.3851958455257
Mauritania,MRT,2005,2154.7364930853173
Mauritania,MRT,2006,2040.9550643605396
Mauritania,MRT,2007,2257.9545257227596
Mauritania,MRT,2008,2698.9249618385925
Mauritania,MRT,2009,2602.3785591246688
Mauritania,MRT,2010,2508.4397101431027
Mauritania,MRT,2011,2621.15762781606
Mauritania,MRT,2012,2818.33701909091
Mauritania,MRT,2013,2472.1112365863246
Mauritania,MRT,2014,2878.686040394302
Mauritania,MRT,2015,2836.77304032872
Mauritania,MRT,2016,2725.6412654658984
Mauritius,MUS,1980,4190.0499589544515
Mauritius,MUS,1981,3471.587154928425
Mauritius,MUS,1982,3531.198261425683
Mauritius,MUS,1983,3623.595328788789
Mauritius,MUS,1984,3863.54117327381
Mauritius,MUS,1985,4037.799530649606
Mauritius,MUS,1986,5082.738877565983
Mauritius,MUS,1987,4454.203102446602
Mauritius,MUS,1988,5931.17999903568
Mauritius,MUS,1989,6829.44377249522
Mauritius,MUS,1990,7515.012309460229
Mauritius,MUS,1991,7527.919301254682
Mauritius,MUS,1992,8872.292123397969
Mauritius,MUS,1993,8810.866814140129
Mauritius,MUS,1994,8666.885882872533
Mauritius,MUS,1995,9149.946145978742
Mauritius,MUS,1996,9066.865522066551
